行番号	CCCCC-00-クラス名	CCCCC-01-定数名	MMMMM-00-クラス名	MMMMM-01-アクセス修飾子	MMMMM-02-戻り値の型	MMMMM-03-メソッド名	MMMMM-04-可変長引数があるか	MMMMM-05-引数の個数	MMMMM-06-型パラメータリスト	MMMMM-07-型パラメータ記号リスト	MMMMM-08-引数の型リスト	MMMMM-09-仮引数の変数名リスト
06544-dom4j-2.1.3.jar-00166-00143			org.dom4j.bean.BeanElement	public	org.dom4j.Node	getXPathResult	false	1			int	arg0
06545-dom4j-2.1.3.jar-00166-00144			org.dom4j.bean.BeanElement	public	boolean	supportsParent	false	0				
06546-dom4j-2.1.3.jar-00166-00145			org.dom4j.bean.BeanElement	public	boolean	isTextOnly	false	0				
06547-dom4j-2.1.3.jar-00166-00146			org.dom4j.bean.BeanElement	public	void	setDocument	false	1			org.dom4j.Document	arg0
06548-dom4j-2.1.3.jar-00166-00147			org.dom4j.bean.BeanElement	public	org.dom4j.Element	elementByID	false	1			java.lang.String	arg0
06549-dom4j-2.1.3.jar-00166-00148			org.dom4j.bean.BeanElement	public	java.util.List<org.dom4j.Attribute>	attributes	false	0				
06550-dom4j-2.1.3.jar-00166-00149			org.dom4j.bean.BeanElement	public	org.dom4j.Element	addEntity	false	2			java.lang.String,java.lang.String	arg0,arg1
06551-dom4j-2.1.3.jar-00167-00001			org.dom4j.jaxb.JAXBModifier	public	java.lang.String	toString	false	0				
06552-dom4j-2.1.3.jar-00167-00002			org.dom4j.jaxb.JAXBModifier	public	void	setPruneElements	false	1			boolean	arg0
06553-dom4j-2.1.3.jar-00167-00003			org.dom4j.jaxb.JAXBModifier	public	boolean	isPruneElements	false	0				
06554-dom4j-2.1.3.jar-00167-00004			org.dom4j.jaxb.JAXBModifier	public	boolean	equals	false	1			java.lang.Object	arg0
06555-dom4j-2.1.3.jar-00167-00005			org.dom4j.jaxb.JAXBModifier	public	void	addObjectModifier	false	2			java.lang.String,org.dom4j.jaxb.JAXBObjectModifier	arg0,arg1
06556-dom4j-2.1.3.jar-00167-00006			org.dom4j.jaxb.JAXBModifier	public	org.dom4j.Document	modify	false	1			java.net.URL	arg0
06557-dom4j-2.1.3.jar-00167-00007			org.dom4j.jaxb.JAXBModifier	public	org.dom4j.Document	modify	false	1			java.io.InputStream	arg0
06558-dom4j-2.1.3.jar-00167-00008			org.dom4j.jaxb.JAXBModifier	public	org.dom4j.Document	modify	false	1			org.xml.sax.InputSource	arg0
06559-dom4j-2.1.3.jar-00167-00009			org.dom4j.jaxb.JAXBModifier	public	org.dom4j.Document	modify	false	2			java.io.File,java.nio.charset.Charset	arg0,arg1
06560-dom4j-2.1.3.jar-00167-00010			org.dom4j.jaxb.JAXBModifier	public	org.dom4j.Document	modify	false	1			java.io.File	arg0
06561-dom4j-2.1.3.jar-00167-00011			org.dom4j.jaxb.JAXBModifier	public	org.dom4j.Document	modify	false	1			java.lang.String	arg0
06562-dom4j-2.1.3.jar-00167-00012			org.dom4j.jaxb.JAXBModifier	public	org.dom4j.Document	modify	false	2			java.io.Reader,java.lang.String	arg0,arg1
06563-dom4j-2.1.3.jar-00167-00013			org.dom4j.jaxb.JAXBModifier	public	org.dom4j.Document	modify	false	1			java.io.Reader	arg0
06564-dom4j-2.1.3.jar-00167-00014			org.dom4j.jaxb.JAXBModifier	public	org.dom4j.Document	modify	false	2			java.io.InputStream,java.lang.String	arg0,arg1
06565-dom4j-2.1.3.jar-00167-00015			org.dom4j.jaxb.JAXBModifier	public native	int	hashCode	false	0				
06566-dom4j-2.1.3.jar-00167-00016			org.dom4j.jaxb.JAXBModifier	public	void	removeObjectModifier	false	1			java.lang.String	arg0
06567-dom4j-2.1.3.jar-00167-00017			org.dom4j.jaxb.JAXBModifier	public final native	void	notify	false	0				
06568-dom4j-2.1.3.jar-00167-00018			org.dom4j.jaxb.JAXBModifier	public	void	resetObjectModifiers	false	0				
06569-dom4j-2.1.3.jar-00167-00019			org.dom4j.jaxb.JAXBModifier	public	void	setOutput	false	1			java.io.File	arg0
06570-dom4j-2.1.3.jar-00167-00020			org.dom4j.jaxb.JAXBModifier	public	void	setOutput	false	1			java.io.Writer	arg0
06571-dom4j-2.1.3.jar-00167-00021			org.dom4j.jaxb.JAXBModifier	public	void	setOutput	false	1			java.io.OutputStream	arg0
06572-dom4j-2.1.3.jar-00167-00022			org.dom4j.jaxb.JAXBModifier	public final native	void	wait	false	1			long	arg0
06573-dom4j-2.1.3.jar-00167-00023			org.dom4j.jaxb.JAXBModifier	public final	void	wait	false	2			long,int	arg0,arg1
06574-dom4j-2.1.3.jar-00167-00024			org.dom4j.jaxb.JAXBModifier	public final	void	wait	false	0				
06575-dom4j-2.1.3.jar-00167-00025			org.dom4j.jaxb.JAXBModifier	public final native	java.lang.Class<?>	getClass	false	0				
06576-dom4j-2.1.3.jar-00167-00026			org.dom4j.jaxb.JAXBModifier	public final native	void	notifyAll	false	0				
06577-dom4j-2.1.3.jar-00168-00001			org.dom4j.datatype.InvalidSchemaException	public	void	printStackTrace	false	1			java.io.PrintStream	arg0
06578-dom4j-2.1.3.jar-00168-00002			org.dom4j.datatype.InvalidSchemaException	public	void	printStackTrace	false	0				
06579-dom4j-2.1.3.jar-00168-00003			org.dom4j.datatype.InvalidSchemaException	public	void	printStackTrace	false	1			java.io.PrintWriter	arg0
06580-dom4j-2.1.3.jar-00168-00004			org.dom4j.datatype.InvalidSchemaException	public	java.lang.String	getLocalizedMessage	false	0				
06581-dom4j-2.1.3.jar-00168-00005			org.dom4j.datatype.InvalidSchemaException	public synchronized	java.lang.Throwable	initCause	false	1			java.lang.Throwable	arg0
06582-dom4j-2.1.3.jar-00168-00006			org.dom4j.datatype.InvalidSchemaException	public	java.lang.String	getMessage	false	0				
06583-dom4j-2.1.3.jar-00168-00007			org.dom4j.datatype.InvalidSchemaException	public native	int	hashCode	false	0				
06584-dom4j-2.1.3.jar-00168-00008			org.dom4j.datatype.InvalidSchemaException	public synchronized	java.lang.Throwable	getCause	false	0				
06585-dom4j-2.1.3.jar-00168-00009			org.dom4j.datatype.InvalidSchemaException	public	boolean	equals	false	1			java.lang.Object	arg0
06586-dom4j-2.1.3.jar-00168-00010			org.dom4j.datatype.InvalidSchemaException	public	java.lang.StackTraceElement[]	getStackTrace	false	0				
06587-dom4j-2.1.3.jar-00168-00011			org.dom4j.datatype.InvalidSchemaException	public	void	setStackTrace	false	1			java.lang.StackTraceElement[]	arg0
06588-dom4j-2.1.3.jar-00168-00012			org.dom4j.datatype.InvalidSchemaException	public final synchronized	void	addSuppressed	false	1			java.lang.Throwable	arg0
06589-dom4j-2.1.3.jar-00168-00013			org.dom4j.datatype.InvalidSchemaException	public final native	void	notify	false	0				
06590-dom4j-2.1.3.jar-00168-00014			org.dom4j.datatype.InvalidSchemaException	public final native	void	wait	false	1			long	arg0
06591-dom4j-2.1.3.jar-00168-00015			org.dom4j.datatype.InvalidSchemaException	public final	void	wait	false	2			long,int	arg0,arg1
06592-dom4j-2.1.3.jar-00168-00016			org.dom4j.datatype.InvalidSchemaException	public final	void	wait	false	0				
06593-dom4j-2.1.3.jar-00168-00017			org.dom4j.datatype.InvalidSchemaException	public	java.lang.String	toString	false	0				
06594-dom4j-2.1.3.jar-00168-00018			org.dom4j.datatype.InvalidSchemaException	public final synchronized	java.lang.Throwable[]	getSuppressed	false	0				
06595-dom4j-2.1.3.jar-00168-00019			org.dom4j.datatype.InvalidSchemaException	public final native	java.lang.Class<?>	getClass	false	0				
06596-dom4j-2.1.3.jar-00168-00020			org.dom4j.datatype.InvalidSchemaException	public final native	void	notifyAll	false	0				
06597-dom4j-2.1.3.jar-00168-00021			org.dom4j.datatype.InvalidSchemaException	public synchronized	java.lang.Throwable	fillInStackTrace	false	0				
06598-dom4j-2.1.3.jar-00169-00001	org.dom4j.tree.FlyweightProcessingInstruction	DOCUMENT_NODE	org.dom4j.tree.FlyweightProcessingInstruction	public	void	setParent	false	1			org.dom4j.Element	arg0
06599-dom4j-2.1.3.jar-00169-00002	org.dom4j.tree.FlyweightProcessingInstruction	ANY_NODE	org.dom4j.tree.FlyweightProcessingInstruction	public	java.lang.String	getText	false	0				
06600-dom4j-2.1.3.jar-00169-00003	org.dom4j.tree.FlyweightProcessingInstruction	CDATA_SECTION_NODE	org.dom4j.tree.FlyweightProcessingInstruction	public	java.lang.Number	numberValueOf	false	1			java.lang.String	arg0
06601-dom4j-2.1.3.jar-00169-00004	org.dom4j.tree.FlyweightProcessingInstruction	PROCESSING_INSTRUCTION_NODE	org.dom4j.tree.FlyweightProcessingInstruction	public	void	setValue	false	2			java.lang.String,java.lang.String	arg0,arg1
06602-dom4j-2.1.3.jar-00169-00005	org.dom4j.tree.FlyweightProcessingInstruction	ENTITY_REFERENCE_NODE	org.dom4j.tree.FlyweightProcessingInstruction	public	java.lang.String	toString	false	0				
06603-dom4j-2.1.3.jar-00169-00006	org.dom4j.tree.FlyweightProcessingInstruction	NAMESPACE_NODE	org.dom4j.tree.FlyweightProcessingInstruction	public	boolean	isReadOnly	false	0				
06604-dom4j-2.1.3.jar-00169-00007	org.dom4j.tree.FlyweightProcessingInstruction	UNKNOWN_NODE	org.dom4j.tree.FlyweightProcessingInstruction	public	boolean	equals	false	1			java.lang.Object	arg0
06605-dom4j-2.1.3.jar-00169-00008	org.dom4j.tree.FlyweightProcessingInstruction	COMMENT_NODE	org.dom4j.tree.FlyweightProcessingInstruction	public	java.lang.String	getNodeTypeName	false	0				
06606-dom4j-2.1.3.jar-00169-00009	org.dom4j.tree.FlyweightProcessingInstruction	TEXT_NODE	org.dom4j.tree.FlyweightProcessingInstruction	public	org.dom4j.NodeFilter	createXPathFilter	false	1			java.lang.String	arg0
06607-dom4j-2.1.3.jar-00169-00010	org.dom4j.tree.FlyweightProcessingInstruction	ELEMENT_NODE	org.dom4j.tree.FlyweightProcessingInstruction	public	java.lang.Object	clone	false	0				
06608-dom4j-2.1.3.jar-00169-00011	org.dom4j.tree.FlyweightProcessingInstruction	DOCUMENT_TYPE_NODE	org.dom4j.tree.FlyweightProcessingInstruction	public	org.dom4j.Node	detach	false	0				
06609-dom4j-2.1.3.jar-00169-00012	org.dom4j.tree.FlyweightProcessingInstruction	MAX_NODE_TYPE	org.dom4j.tree.FlyweightProcessingInstruction	public	void	setText	false	1			java.lang.String	arg0
06610-dom4j-2.1.3.jar-00169-00013	org.dom4j.tree.FlyweightProcessingInstruction	ATTRIBUTE_NODE	org.dom4j.tree.FlyweightProcessingInstruction	public	void	setDocument	false	1			org.dom4j.Document	arg0
06611-dom4j-2.1.3.jar-00169-00014			org.dom4j.tree.FlyweightProcessingInstruction	public	java.util.List<org.dom4j.Node>	selectNodes	false	2			java.lang.String,java.lang.String	arg0,arg1
06612-dom4j-2.1.3.jar-00169-00015			org.dom4j.tree.FlyweightProcessingInstruction	public	java.util.List<org.dom4j.Node>	selectNodes	false	3			java.lang.String,java.lang.String,boolean	arg0,arg1,arg2
06613-dom4j-2.1.3.jar-00169-00016			org.dom4j.tree.FlyweightProcessingInstruction	public	java.util.List<org.dom4j.Node>	selectNodes	false	1			java.lang.String	arg0
06614-dom4j-2.1.3.jar-00169-00017			org.dom4j.tree.FlyweightProcessingInstruction	public native	int	hashCode	false	0				
06615-dom4j-2.1.3.jar-00169-00018			org.dom4j.tree.FlyweightProcessingInstruction	public	org.dom4j.Node	selectSingleNode	false	1			java.lang.String	arg0
06616-dom4j-2.1.3.jar-00169-00019			org.dom4j.tree.FlyweightProcessingInstruction	public	void	setName	false	1			java.lang.String	arg0
06617-dom4j-2.1.3.jar-00169-00020			org.dom4j.tree.FlyweightProcessingInstruction	public	boolean	supportsParent	false	0				
06618-dom4j-2.1.3.jar-00169-00021			org.dom4j.tree.FlyweightProcessingInstruction	public final native	void	notify	false	0				
06619-dom4j-2.1.3.jar-00169-00022			org.dom4j.tree.FlyweightProcessingInstruction	public	java.lang.String	getTarget	false	0				
06620-dom4j-2.1.3.jar-00169-00023			org.dom4j.tree.FlyweightProcessingInstruction	public	java.lang.String	getStringValue	false	0				
06621-dom4j-2.1.3.jar-00169-00024			org.dom4j.tree.FlyweightProcessingInstruction	public	org.dom4j.Element	getParent	false	0				
06622-dom4j-2.1.3.jar-00169-00025			org.dom4j.tree.FlyweightProcessingInstruction	public final native	void	wait	false	1			long	arg0
06623-dom4j-2.1.3.jar-00169-00026			org.dom4j.tree.FlyweightProcessingInstruction	public final	void	wait	false	2			long,int	arg0,arg1
06624-dom4j-2.1.3.jar-00169-00027			org.dom4j.tree.FlyweightProcessingInstruction	public final	void	wait	false	0				
06625-dom4j-2.1.3.jar-00169-00028			org.dom4j.tree.FlyweightProcessingInstruction	public	java.lang.String	valueOf	false	1			java.lang.String	arg0
06626-dom4j-2.1.3.jar-00169-00029			org.dom4j.tree.FlyweightProcessingInstruction	public final native	void	notifyAll	false	0				
06627-dom4j-2.1.3.jar-00169-00030			org.dom4j.tree.FlyweightProcessingInstruction	public	java.util.Map<java.lang.String, java.lang.String>	getValues	false	0				
06628-dom4j-2.1.3.jar-00169-00031			org.dom4j.tree.FlyweightProcessingInstruction	public	java.lang.String	getPath	false	0				
06629-dom4j-2.1.3.jar-00169-00032			org.dom4j.tree.FlyweightProcessingInstruction	public	boolean	removeValue	false	1			java.lang.String	arg0
06630-dom4j-2.1.3.jar-00169-00033			org.dom4j.tree.FlyweightProcessingInstruction	public	java.lang.String	getUniquePath	false	0				
06631-dom4j-2.1.3.jar-00169-00034			org.dom4j.tree.FlyweightProcessingInstruction	public	org.dom4j.Node	asXPathResult	false	1			org.dom4j.Element	arg0
06632-dom4j-2.1.3.jar-00169-00035			org.dom4j.tree.FlyweightProcessingInstruction	public	java.lang.Object	selectObject	false	1			java.lang.String	arg0
06633-dom4j-2.1.3.jar-00169-00036			org.dom4j.tree.FlyweightProcessingInstruction	public	java.lang.String	getValue	false	1			java.lang.String	arg0
06634-dom4j-2.1.3.jar-00169-00037			org.dom4j.tree.FlyweightProcessingInstruction	public	org.dom4j.XPath	createXPath	false	1			java.lang.String	arg0
06635-dom4j-2.1.3.jar-00169-00038			org.dom4j.tree.FlyweightProcessingInstruction	public	void	accept	false	1			org.dom4j.Visitor	arg0
06636-dom4j-2.1.3.jar-00169-00039			org.dom4j.tree.FlyweightProcessingInstruction	public	void	setValues	false	1			java.util.Map<java.lang.String, java.lang.String>	arg0
06637-dom4j-2.1.3.jar-00169-00040			org.dom4j.tree.FlyweightProcessingInstruction	public	java.lang.String	getPath	false	1			org.dom4j.Element	arg0
06638-dom4j-2.1.3.jar-00169-00041			org.dom4j.tree.FlyweightProcessingInstruction	public	short	getNodeType	false	0				
06639-dom4j-2.1.3.jar-00169-00042			org.dom4j.tree.FlyweightProcessingInstruction	public	java.lang.String	getUniquePath	false	1			org.dom4j.Element	arg0
06640-dom4j-2.1.3.jar-00169-00043			org.dom4j.tree.FlyweightProcessingInstruction	public	org.dom4j.rule.Pattern	createPattern	false	1			java.lang.String	arg0
06641-dom4j-2.1.3.jar-00169-00044			org.dom4j.tree.FlyweightProcessingInstruction	public	void	write	false	1			java.io.Writer	arg0
06642-dom4j-2.1.3.jar-00169-00045			org.dom4j.tree.FlyweightProcessingInstruction	public	java.lang.String	getName	false	0				
06643-dom4j-2.1.3.jar-00169-00046			org.dom4j.tree.FlyweightProcessingInstruction	public	boolean	matches	false	1			java.lang.String	arg0
06644-dom4j-2.1.3.jar-00169-00047			org.dom4j.tree.FlyweightProcessingInstruction	public	java.lang.String	asXML	false	0				
06645-dom4j-2.1.3.jar-00169-00048			org.dom4j.tree.FlyweightProcessingInstruction	public final native	java.lang.Class<?>	getClass	false	0				
06646-dom4j-2.1.3.jar-00169-00049			org.dom4j.tree.FlyweightProcessingInstruction	public	org.dom4j.Document	getDocument	false	0				
06647-dom4j-2.1.3.jar-00169-00050			org.dom4j.tree.FlyweightProcessingInstruction	public	void	setTarget	false	1			java.lang.String	arg0
06648-dom4j-2.1.3.jar-00169-00051			org.dom4j.tree.FlyweightProcessingInstruction	public	boolean	hasContent	false	0				
06649-dom4j-2.1.3.jar-00170-00001			org.dom4j.io.SAXModifyException	public	void	printStackTrace	false	1			java.io.PrintStream	arg0
06650-dom4j-2.1.3.jar-00170-00002			org.dom4j.io.SAXModifyException	public	void	printStackTrace	false	0				
06651-dom4j-2.1.3.jar-00170-00003			org.dom4j.io.SAXModifyException	public	void	printStackTrace	false	1			java.io.PrintWriter	arg0
06652-dom4j-2.1.3.jar-00170-00004			org.dom4j.io.SAXModifyException	public	java.lang.String	getLocalizedMessage	false	0				
06653-dom4j-2.1.3.jar-00170-00005			org.dom4j.io.SAXModifyException	public synchronized	java.lang.Throwable	initCause	false	1			java.lang.Throwable	arg0
06654-dom4j-2.1.3.jar-00170-00006			org.dom4j.io.SAXModifyException	public	java.lang.String	getMessage	false	0				
06655-dom4j-2.1.3.jar-00170-00007			org.dom4j.io.SAXModifyException	public native	int	hashCode	false	0				
06656-dom4j-2.1.3.jar-00170-00008			org.dom4j.io.SAXModifyException	public synchronized	java.lang.Throwable	getCause	false	0				
06657-dom4j-2.1.3.jar-00170-00009			org.dom4j.io.SAXModifyException	public	boolean	equals	false	1			java.lang.Object	arg0
06658-dom4j-2.1.3.jar-00170-00010			org.dom4j.io.SAXModifyException	public	java.lang.StackTraceElement[]	getStackTrace	false	0				
06659-dom4j-2.1.3.jar-00170-00011			org.dom4j.io.SAXModifyException	public	void	setStackTrace	false	1			java.lang.StackTraceElement[]	arg0
06660-dom4j-2.1.3.jar-00170-00012			org.dom4j.io.SAXModifyException	public final synchronized	void	addSuppressed	false	1			java.lang.Throwable	arg0
06661-dom4j-2.1.3.jar-00170-00013			org.dom4j.io.SAXModifyException	public final native	void	notify	false	0				
06662-dom4j-2.1.3.jar-00170-00014			org.dom4j.io.SAXModifyException	public final native	void	wait	false	1			long	arg0
06663-dom4j-2.1.3.jar-00170-00015			org.dom4j.io.SAXModifyException	public final	void	wait	false	2			long,int	arg0,arg1
06664-dom4j-2.1.3.jar-00170-00016			org.dom4j.io.SAXModifyException	public final	void	wait	false	0				
06665-dom4j-2.1.3.jar-00170-00017			org.dom4j.io.SAXModifyException	public	java.lang.String	toString	false	0				
06666-dom4j-2.1.3.jar-00170-00018			org.dom4j.io.SAXModifyException	public final synchronized	java.lang.Throwable[]	getSuppressed	false	0				
06667-dom4j-2.1.3.jar-00170-00019			org.dom4j.io.SAXModifyException	public final native	java.lang.Class<?>	getClass	false	0				
06668-dom4j-2.1.3.jar-00170-00020			org.dom4j.io.SAXModifyException	public final native	void	notifyAll	false	0				
06669-dom4j-2.1.3.jar-00170-00021			org.dom4j.io.SAXModifyException	public synchronized	java.lang.Throwable	fillInStackTrace	false	0				
06670-dom4j-2.1.3.jar-00171-00001			org.dom4j.util.ProxyDocumentFactory	public	java.lang.String	toString	false	0				
06671-dom4j-2.1.3.jar-00171-00002			org.dom4j.util.ProxyDocumentFactory	public	org.dom4j.Element	createElement	false	1			org.dom4j.QName	arg0
06672-dom4j-2.1.3.jar-00171-00003			org.dom4j.util.ProxyDocumentFactory	public	org.dom4j.Element	createElement	false	1			java.lang.String	arg0
06673-dom4j-2.1.3.jar-00171-00004			org.dom4j.util.ProxyDocumentFactory	public	org.dom4j.DocumentType	createDocType	false	3			java.lang.String,java.lang.String,java.lang.String	arg0,arg1,arg2
06674-dom4j-2.1.3.jar-00171-00005			org.dom4j.util.ProxyDocumentFactory	public	org.dom4j.Entity	createEntity	false	2			java.lang.String,java.lang.String	arg0,arg1
06675-dom4j-2.1.3.jar-00171-00006			org.dom4j.util.ProxyDocumentFactory	public	org.dom4j.Document	createDocument	false	0				
06676-dom4j-2.1.3.jar-00171-00007			org.dom4j.util.ProxyDocumentFactory	public	org.dom4j.Document	createDocument	false	1			org.dom4j.Element	arg0
06677-dom4j-2.1.3.jar-00171-00008			org.dom4j.util.ProxyDocumentFactory	public	boolean	equals	false	1			java.lang.Object	arg0
06678-dom4j-2.1.3.jar-00171-00009			org.dom4j.util.ProxyDocumentFactory	public	org.dom4j.ProcessingInstruction	createProcessingInstruction	false	2			java.lang.String,java.util.Map<java.lang.String, java.lang.String>	arg0,arg1
06679-dom4j-2.1.3.jar-00171-00010			org.dom4j.util.ProxyDocumentFactory	public	org.dom4j.ProcessingInstruction	createProcessingInstruction	false	2			java.lang.String,java.lang.String	arg0,arg1
06680-dom4j-2.1.3.jar-00171-00011			org.dom4j.util.ProxyDocumentFactory	public	org.dom4j.QName	createQName	false	1			java.lang.String	arg0
06681-dom4j-2.1.3.jar-00171-00012			org.dom4j.util.ProxyDocumentFactory	public	org.dom4j.QName	createQName	false	3			java.lang.String,java.lang.String,java.lang.String	arg0,arg1,arg2
06682-dom4j-2.1.3.jar-00171-00013			org.dom4j.util.ProxyDocumentFactory	public	org.dom4j.QName	createQName	false	2			java.lang.String,org.dom4j.Namespace	arg0,arg1
06683-dom4j-2.1.3.jar-00171-00014			org.dom4j.util.ProxyDocumentFactory	public	org.dom4j.QName	createQName	false	2			java.lang.String,java.lang.String	arg0,arg1
06684-dom4j-2.1.3.jar-00171-00015			org.dom4j.util.ProxyDocumentFactory	public	org.dom4j.Namespace	createNamespace	false	2			java.lang.String,java.lang.String	arg0,arg1
06685-dom4j-2.1.3.jar-00171-00016			org.dom4j.util.ProxyDocumentFactory	public	org.dom4j.Attribute	createAttribute	false	3			org.dom4j.Element,java.lang.String,java.lang.String	arg0,arg1,arg2
06686-dom4j-2.1.3.jar-00171-00017			org.dom4j.util.ProxyDocumentFactory	public	org.dom4j.Attribute	createAttribute	false	3			org.dom4j.Element,org.dom4j.QName,java.lang.String	arg0,arg1,arg2
06687-dom4j-2.1.3.jar-00171-00018			org.dom4j.util.ProxyDocumentFactory	public	org.dom4j.rule.Pattern	createPattern	false	1			java.lang.String	arg0
06688-dom4j-2.1.3.jar-00171-00019			org.dom4j.util.ProxyDocumentFactory	public	org.dom4j.NodeFilter	createXPathFilter	false	1			java.lang.String	arg0
06689-dom4j-2.1.3.jar-00171-00020			org.dom4j.util.ProxyDocumentFactory	public	org.dom4j.NodeFilter	createXPathFilter	false	2			java.lang.String,org.jaxen.VariableContext	arg0,arg1
06690-dom4j-2.1.3.jar-00171-00021			org.dom4j.util.ProxyDocumentFactory	public	org.dom4j.Comment	createComment	false	1			java.lang.String	arg0
06691-dom4j-2.1.3.jar-00171-00022			org.dom4j.util.ProxyDocumentFactory	public	org.dom4j.XPath	createXPath	false	2			java.lang.String,org.jaxen.VariableContext	arg0,arg1
06692-dom4j-2.1.3.jar-00171-00023			org.dom4j.util.ProxyDocumentFactory	public	org.dom4j.XPath	createXPath	false	1			java.lang.String	arg0
06693-dom4j-2.1.3.jar-00171-00024			org.dom4j.util.ProxyDocumentFactory	public	org.dom4j.CDATA	createCDATA	false	1			java.lang.String	arg0
06694-dom4j-2.1.3.jar-00171-00025			org.dom4j.util.ProxyDocumentFactory	public native	int	hashCode	false	0				
06695-dom4j-2.1.3.jar-00171-00026			org.dom4j.util.ProxyDocumentFactory	public final native	void	notify	false	0				
06696-dom4j-2.1.3.jar-00171-00027			org.dom4j.util.ProxyDocumentFactory	public final native	void	wait	false	1			long	arg0
06697-dom4j-2.1.3.jar-00171-00028			org.dom4j.util.ProxyDocumentFactory	public final	void	wait	false	2			long,int	arg0,arg1
06698-dom4j-2.1.3.jar-00171-00029			org.dom4j.util.ProxyDocumentFactory	public final	void	wait	false	0				
06699-dom4j-2.1.3.jar-00171-00030			org.dom4j.util.ProxyDocumentFactory	public final native	java.lang.Class<?>	getClass	false	0				
06700-dom4j-2.1.3.jar-00171-00031			org.dom4j.util.ProxyDocumentFactory	public	org.dom4j.Text	createText	false	1			java.lang.String	arg0
06701-dom4j-2.1.3.jar-00171-00032			org.dom4j.util.ProxyDocumentFactory	public final native	void	notifyAll	false	0				
06702-dom4j-2.1.3.jar-00172-00001	org.dom4j.CharacterData	DOCUMENT_NODE	org.dom4j.CharacterData	public abstract	void	appendText	false	1			java.lang.String	arg0
06703-dom4j-2.1.3.jar-00172-00002	org.dom4j.CharacterData	ANY_NODE	org.dom4j.CharacterData	public abstract	java.lang.String	getName	false	0				
06704-dom4j-2.1.3.jar-00172-00003	org.dom4j.CharacterData	CDATA_SECTION_NODE	org.dom4j.CharacterData	public abstract	org.dom4j.XPath	createXPath	false	1			java.lang.String	arg0
06705-dom4j-2.1.3.jar-00172-00004	org.dom4j.CharacterData	PROCESSING_INSTRUCTION_NODE	org.dom4j.CharacterData	public abstract	void	setName	false	1			java.lang.String	arg0
06706-dom4j-2.1.3.jar-00172-00005	org.dom4j.CharacterData	ENTITY_REFERENCE_NODE	org.dom4j.CharacterData	public abstract	java.lang.Object	selectObject	false	1			java.lang.String	arg0
06707-dom4j-2.1.3.jar-00172-00006	org.dom4j.CharacterData	NAMESPACE_NODE	org.dom4j.CharacterData	public abstract	java.lang.String	asXML	false	0				
06708-dom4j-2.1.3.jar-00172-00007	org.dom4j.CharacterData	UNKNOWN_NODE	org.dom4j.CharacterData	public abstract	java.lang.String	getNodeTypeName	false	0				
06709-dom4j-2.1.3.jar-00172-00008	org.dom4j.CharacterData	COMMENT_NODE	org.dom4j.CharacterData	public abstract	boolean	isReadOnly	false	0				
06710-dom4j-2.1.3.jar-00172-00009	org.dom4j.CharacterData	TEXT_NODE	org.dom4j.CharacterData	public abstract	java.lang.String	getUniquePath	false	0				
06711-dom4j-2.1.3.jar-00172-00010	org.dom4j.CharacterData	ELEMENT_NODE	org.dom4j.CharacterData	public abstract	java.lang.String	getUniquePath	false	1			org.dom4j.Element	arg0
06712-dom4j-2.1.3.jar-00172-00011	org.dom4j.CharacterData	DOCUMENT_TYPE_NODE	org.dom4j.CharacterData	public abstract	org.dom4j.Node	asXPathResult	false	1			org.dom4j.Element	arg0
06713-dom4j-2.1.3.jar-00172-00012	org.dom4j.CharacterData	MAX_NODE_TYPE	org.dom4j.CharacterData	public abstract	void	write	false	1			java.io.Writer	arg0
06714-dom4j-2.1.3.jar-00172-00013	org.dom4j.CharacterData	ATTRIBUTE_NODE	org.dom4j.CharacterData	public abstract	void	setParent	false	1			org.dom4j.Element	arg0
06715-dom4j-2.1.3.jar-00172-00014			org.dom4j.CharacterData	public abstract	java.lang.Number	numberValueOf	false	1			java.lang.String	arg0
06716-dom4j-2.1.3.jar-00172-00015			org.dom4j.CharacterData	public abstract	java.lang.String	getPath	false	0				
06717-dom4j-2.1.3.jar-00172-00016			org.dom4j.CharacterData	public abstract	java.lang.String	getPath	false	1			org.dom4j.Element	arg0
06718-dom4j-2.1.3.jar-00172-00017			org.dom4j.CharacterData	public abstract	short	getNodeType	false	0				
06719-dom4j-2.1.3.jar-00172-00018			org.dom4j.CharacterData	public abstract	org.dom4j.Document	getDocument	false	0				
06720-dom4j-2.1.3.jar-00172-00019			org.dom4j.CharacterData	public abstract	java.lang.String	getText	false	0				
06721-dom4j-2.1.3.jar-00172-00020			org.dom4j.CharacterData	public abstract	java.lang.String	valueOf	false	1			java.lang.String	arg0
06722-dom4j-2.1.3.jar-00172-00021			org.dom4j.CharacterData	public abstract	boolean	hasContent	false	0				
06723-dom4j-2.1.3.jar-00172-00022			org.dom4j.CharacterData	public abstract	java.lang.String	getStringValue	false	0				
06724-dom4j-2.1.3.jar-00172-00023			org.dom4j.CharacterData	public abstract	org.dom4j.Element	getParent	false	0				
06725-dom4j-2.1.3.jar-00172-00024			org.dom4j.CharacterData	public abstract	boolean	supportsParent	false	0				
06726-dom4j-2.1.3.jar-00172-00025			org.dom4j.CharacterData	public abstract	void	accept	false	1			org.dom4j.Visitor	arg0
06727-dom4j-2.1.3.jar-00172-00026			org.dom4j.CharacterData	public abstract	boolean	matches	false	1			java.lang.String	arg0
